x,y,z,g,
343,1,114600,2,
288,1,114600,2,
256,2,114600,2,
111,1,114700,7,
266,1,114700,2,
292,1,114700,2,
336,1,114700,2,
287,1,114736,2,
207,1,114740,4,
114,1,114800,7,
246,1,114800,2,
340,1,114800,2,
349,1,114800,2,
120,2,114900,4,
148,3,114940,4,
83,1,115000,7,
114,1,115000,7,
211,1,115000,7,
77,1,115000,4,
70,1,115000,4,
361,1,115018,2,
68,1,115200,1,
182,2,115200,4,
102,3,115200,3,
21,2,115200,1,
63,1,115240,1,
111,2,115300,4,
199,2,115300,4,
235,1,115400,2,
25,2,115400,1,
16,1,115400,1,
5,1,115400,1,
127,1,115400,4,
23,1,115400,1,
135,1,115400,4,
355,1,115400,2,
352,1,115400,2,
346,1,115400,2,
230,1,115420,7,
5,4,115460,3,
344,1,115500,2,
13,2,115500,1,
14,2,115500,1,
83,2,115500,4,
181,1,115520,7,
46,1,115600,1,
21,1,115600,1,
253,1,115600,2,
8,4,115600,3,
225,1,115600,4,
0,2,115600,1,
119,2,115620,4,
296,1,115700,2,
128,2,115710,4,
87,1,115800,4,
40,2,115800,1,
27,1,115900,1,
74,1,115900,7,
134,1,115900,4,
278,1,115900,2,
6,2,116000,1,
251,1,116000,2,
238,1,116040,2,
160,2,116050,4,
336,1,116100,2,
4,1,116200,1,
18,1,116200,1,
125,1,116200,4,
349,1,116220,2,
68,1,116314,1,
209,1,116320,4,
76,1,116400,7,
211,1,116400,7,
284,2,116400,2,
100,1,116400,4,
45,1,116460,1,
200,1,116500,7,
345,1,116500,2,
153,3,116500,4,
184,1,116540,4,
350,2,116600,2,
71,2,116600,4,
360,1,116600,2,
213,1,116600,4,
0,1,116600,1,
74,1,116600,4,
3,6,116720,3,
21,2,116800,1,
119,1,116800,4,
341,3,116900,5,
233,1,116910,2,
19,1,116950,1,
179,1,117000,7,
36,1,117000,1,
345,2,117000,2,
126,1,117000,4,
175,1,117100,7,
36,2,117100,1,
361,1,117100,2,
357,1,117100,2,
75,1,117200,7,
87,1,117200,7,
274,1,117200,2,
37,3,117200,3,
308,1,117200,2,
4,1,117200,1,
345,1,117200,2,
6,1,117200,1,
256,2,117300,2,
181,4,117374,5,
47,1,117400,1,
92,1,117500,7,
23,2,117500,1,
3,2,117500,1,
183,1,117600,7,
220,1,117700,4,
183,1,117760,7,
36,1,117800,1,
53,1,117800,1,
211,3,117900,4,
131,2,117900,4,
49,2,118000,1,
293,1,118000,2,
237,1,118000,2,
294,2,118000,2,
117,2,118070,4,
343,1,118100,2,
239,1,118200,2,
134,4,118200,4,
234,1,118200,2,
47,3,118200,3,
217,1,118300,7,
241,2,118300,2,
91,2,118360,4,
154,1,118500,4,
347,1,118500,2,
344,1,118500,2,
240,1,118580,2,
260,1,118600,2,
260,1,118600,2,
177,1,118600,4,
201,3,118600,5,
122,1,118600,4,
76,1,118600,4,
180,1,118620,4,
147,1,118700,7,
36,3,118700,3,
61,2,118700,1,
203,2,118700,4,
40,3,118730,1,
111,2,118800,4,
143,1,118800,4,
344,1,118824,2,
84,1,118900,7,
22,2,118900,1,
7,2,118900,1,
258,3,118900,5,
23,1,118900,1,
110,1,119000,7,
218,1,119000,7,
63,1,119000,1,
288,1,119000,2,
121,2,119100,4,
123,2,119100,4,
305,2,119200,2,
152,2,119200,4,
6,1,119200,1,
25,2,119200,1,
239,1,119200,2,
69,1,119200,7,
250,2,119200,2,
258,1,119200,2,
267,2,119200,2,
95,2,119300,4,
161,2,119300,4,
37,2,119300,1,
67,1,119400,1,
342,2,119400,2,
205,1,119400,4,
135,1,119400,4,
42,1,119400,1,
50,1,119400,1,
120,1,119420,4,
232,1,119600,7,
218,1,119600,7,
131,2,119600,4,
271,1,119600,2,
214,1,119600,4,
230,2,119600,4,
209,1,119600,4,
279,1,119600,2,
31,1,119600,1,
0,2,119600,1,
21,1,119600,1,
6,1,119610,1,
145,1,119720,4,
222,1,119760,7,
60,2,119770,1,
123,1,119800,4,
132,2,119810,4,
119,2,119890,4,
245,1,119936,2,
266,1,120000,2,
225,1,120000,7,
22,1,120000,1,
3,1,120000,1,
48,1,120000,1,
111,2,120020,4,
105,1,120060,7,
308,1,120100,2,
57,2,120100,1,
215,2,120100,4,
150,1,120100,4,
309,1,120100,2,
281,1,120200,2,
223,1,120200,7,
251,1,120200,2,
86,1,120300,7,
295,1,120320,2,
28,2,120400,1,
279,2,120400,2,
32,3,120400,3,
231,1,120400,7,
286,1,120400,2,
132,2,120400,4,
152,2,120500,4,
297,2,120680,2,
7,2,120700,1,
227,2,120700,4,
81,2,120700,4,
49,3,120740,3,
234,1,120800,2,
8,1,120820,1,
22,3,120900,3,
217,2,120920,4,
105,6,120942,3,
223,1,121000,7,
47,1,121000,1,
0,1,121000,1,
56,4,121000,3,
295,1,121000,2,
71,3,121100,3,
1,2,121140,1,
148,2,121140,4,
216,1,121200,4,
355,1,121200,2,
274,1,121300,2,
156,1,121300,4,
358,1,121300,2,
21,2,121345,1,
113,1,121400,7,
286,1,121400,2,
118,3,121400,4,
278,1,121400,2,
145,2,121400,4,
132,2,121440,4,
138,2,121500,4,
92,1,121500,7,
246,2,121500,2,
60,3,121500,3,
70,1,121600,4,
40,1,121600,1,
357,1,121600,2,
33,2,121600,1,
32,3,121700,3,
44,3,121700,3,
183,2,121740,4,
91,1,121800,7,
90,1,121800,7,
346,1,121800,2,
21,1,121800,1,
345,2,121820,2,
169,2,121820,4,
233,1,121840,2,
275,1,121872,2,
278,2,121900,2,
115,2,121900,4,
180,2,121900,4,
62,2,121900,1,
219,2,121980,4,
1,1,122000,1,
28,2,122000,1,
13,1,122000,1,
353,1,122000,2,
204,1,122000,4,
91,2,122100,4,
343,2,122100,2,
183,1,122100,4,
62,2,122100,1,
314,1,122176,2,
236,1,122200,2,
68,1,122200,1,
71,1,122200,4,
56,1,122200,1,
203,1,122200,4,
151,2,122260,4,
347,1,122300,2,
2,2,122320,1,
107,3,122400,4,
127,1,122400,7,
1,1,122400,1,
67,1,122400,1,
21,4,122420,3,
259,2,122500,2,
112,2,122500,4,
362,1,122500,2,
234,2,122500,2,
204,2,122600,4,
132,1,122600,4,
236,1,122650,2,
190,2,122660,4,
35,2,122700,1,
162,1,122800,7,
174,1,122800,4,
315,1,122817,2,
355,1,122830,2,
121,2,122930,4,
270,3,122930,5,
289,1,123000,2,
290,2,123000,2,
15,1,123000,1,
78,2,123100,4,
200,4,123100,5,
60,1,123200,1,
53,2,123310,1,
230,1,123330,7,
158,2,123400,4,
361,1,123400,2,
282,2,123400,2,
57,1,123400,1,
253,1,123500,2,
9,1,123500,1,
73,2,123500,4,
336,1,123600,2,
121,4,123600,4,
12,1,123600,1,
183,2,123700,4,
155,2,123700,4,
82,3,123700,3,
70,2,123800,4,
0,2,123800,1,
344,1,123800,2,
284,1,123830,2,
16,2,123840,1,
13,2,123900,1,
233,2,123900,2,
14,2,123980,1,
19,1,124000,1,
293,1,124000,2,
351,1,124000,2,
98,1,124040,7,
147,1,124200,7,
125,1,124200,7,
256,3,124200,5,
264,1,124200,2,
50,1,124200,1,
237,2,124300,2,
71,1,124300,4,
84,1,124400,7,
280,1,124400,2,
74,1,124400,4,
6,1,124420,1,
198,1,124500,7,
194,1,124500,4,
119,1,124540,7,
246,1,124600,2,
356,1,124600,2,
183,1,124600,4,
356,1,124600,2,
82,3,124800,4,
201,2,124800,4,
263,2,124850,2,
129,1,124910,7,
104,2,124970,4,
73,1,125000,7,
117,1,125000,7,
6,1,125000,1,
112,2,125000,4,
105,1,125000,4,
240,1,125000,2,
174,1,125100,7,
308,1,125200,2,
132,1,125200,4,
2,5,125300,3,
278,2,125300,2,
132,2,125300,4,
181,1,125300,4,
69,1,125400,7,
23,1,125400,1,
201,1,125400,4,
159,2,125420,4,
54,5,125470,3,
106,3,125500,3,
224,1,125500,4,
272,1,125600,2,
268,4,125600,5,
135,1,125600,7,
314,1,125600,2,
210,1,125600,4,
190,2,125730,4,
14,2,125890,1,
23,2,125973,1,
232,1,126000,7,
6,3,126160,3,
53,1,126200,1,
20,2,126200,1,
244,1,126200,2,
279,2,126300,2,
23,1,126340,1,
42,2,126400,1,
249,1,126400,2,
37,1,126400,1,
47,2,126400,1,
208,2,126480,4,
50,2,126500,1,
0,4,126500,3,
36,3,126520,1,
354,1,126600,2,
326,1,126600,2,
117,2,126610,4,
95,2,126700,4,
243,1,126800,2,
344,1,126800,2,
218,3,126800,5,
244,1,126800,2,
245,1,126800,2,
35,1,126800,1,
127,1,126800,4,
70,2,126800,4,
183,1,126900,7,
211,1,126900,4,
344,1,126970,2,
225,4,127000,5,
8,7,127000,3,
16,2,127000,1,
226,1,127000,4,
342,2,127000,2,
220,1,127000,4,
51,3,127020,3,
200,1,127200,7,
244,1,127200,2,
351,1,127200,2,
131,1,127200,7,
128,2,127200,4,
19,1,127200,1,
223,1,127300,7,
128,2,127300,4,
49,1,127400,1,
102,3,127400,3,
251,1,127400,2,
217,2,127500,4,
132,1,127500,7,
49,3,127600,3,
128,1,127600,7,
200,2,127600,4,
197,2,127600,4,
22,3,127692,3,
354,1,127754,2,
6,1,127800,1,
56,1,127800,1,
2,2,127900,1,
361,2,127900,2,
243,1,127944,2,
51,1,128000,1,
144,4,128000,4,
264,1,128000,2,
337,1,128100,2,
293,2,128100,2,
1,3,128100,3,
95,2,128140,4,
168,2,128150,4,
288,1,128200,2,
288,1,128200,2,
210,2,128300,4,
263,1,128400,2,
81,1,128400,4,
214,2,128400,4,
153,2,128430,4,
183,2,128500,4,
181,4,128500,5,
147,1,128500,7,
279,2,128500,2,
207,2,128500,4,
209,1,128600,7,
310,2,128600,2,
15,1,128600,1,
263,1,128600,2,
71,2,128640,4,
103,2,128700,4,
224,1,128900,7,
22,4,128900,3,
35,1,129000,1,
196,1,129000,7,
8,2,129000,1,
85,3,129040,3,
4,2,129160,1,
56,1,129200,1,
284,1,129200,2,
184,3,129230,5,
91,2,129300,4,
120,2,129300,4,
71,2,129320,4,
181,4,129400,5,
106,1,129400,7,
254,1,129400,2,
293,2,129400,2,
96,1,129400,4,
75,3,129400,3,
92,2,129440,4,
237,1,129600,2,
70,3,129600,3,
232,1,129600,7,
181,2,129600,4,
5,2,129650,1,
275,1,129700,2,
238,2,129760,2,
224,1,129800,7,
242,2,129800,2,
8,2,129840,1,
6,2,129900,1,
237,1,130000,2,
48,1,130000,1,
116,1,130000,4,
294,2,130060,2,
357,1,130100,2,
14,1,130100,1,
35,2,130100,1,
308,1,130100,2,
34,3,130190,3,
88,1,130200,7,
26,1,130200,1,
82,2,130300,4,
169,1,130300,7,
127,1,130300,4,
227,2,130400,4,
103,2,130400,4,
100,1,130400,4,
59,1,130400,1,
50,2,130480,1,
36,1,130500,1,
183,2,130620,4,
248,2,130622,2,
172,2,130680,4,
133,2,130700,4,
96,4,130700,3,
203,1,130782,4,
61,1,130800,1,
266,3,130800,5,
216,1,130800,7,
293,1,130820,2,
124,2,130830,4,
28,2,130868,1,
291,1,130900,2,
114,2,130900,4,
61,2,130900,1,
202,2,131090,4,
19,1,131200,1,
306,1,131200,2,
77,1,131200,4,
36,3,131340,3,
121,1,131400,7,
18,1,131400,1,
198,1,131400,4,
76,1,131500,4,
8,2,131565,1,
162,2,131590,4,
111,1,131600,7,
207,2,131600,4,
72,2,131600,4,
126,1,131600,4,
212,2,131600,4,
49,3,131610,3,
152,3,131640,4,
27,2,131800,1,
186,1,131800,7,
22,1,131800,1,
222,1,132000,7,
298,1,132000,2,
314,1,132100,2,
296,1,132100,2,
123,2,132100,4,
8,1,132140,1,
353,1,132150,2,
2,1,132200,1,
128,1,132200,7,
343,2,132200,2,
183,2,132300,4,
143,1,132400,7,
49,1,132400,1,
127,1,132400,4,
344,1,132420,2,
103,1,132440,7,
272,2,132500,2,
167,1,132500,4,
214,2,132500,4,
126,2,132580,4,
166,2,132600,4,
265,1,132600,2,
290,1,132600,2,
88,1,132600,4,
203,2,132690,4,
82,3,132740,3,
315,1,132800,2,
20,2,132800,1,
106,2,132980,4,
99,1,133000,7,
218,1,133000,7,
218,1,133000,4,
1,3,133020,3,
8,2,133070,1,
316,1,133083,2,
249,1,133100,2,
293,1,133100,2,
266,1,133200,2,
224,2,133273,4,
204,1,133400,4,
85,1,133400,4,
22,4,133410,3,
126,1,133410,4,
125,1,133500,4,
94,3,133600,4,
119,1,133600,7,
265,3,133600,5,
35,2,133700,1,
129,1,133700,7,
271,2,133700,2,
113,3,133700,4,
100,2,133840,4,
8,1,134000,1,
264,2,134000,2,
214,3,134000,5,
181,1,134000,4,
40,2,134110,1,
113,1,134200,7,
162,3,134200,4,
350,1,134200,2,
282,1,134200,2,
147,2,134300,4,
18,2,134360,1,
306,1,134500,2,
211,2,134500,4,
243,1,134503,2,
237,2,134600,2,
222,1,134600,7,
266,1,134600,2,
24,6,134700,3,
62,2,134700,1,
127,2,134710,4,
278,2,134752,2,
8,1,134800,1,
246,1,134800,2,
217,2,134900,4,
229,2,134900,4,
300,1,134990,2,
363,1,135000,2,
119,1,135000,7,
360,1,135000,2,
167,1,135000,4,
113,1,135000,4,
110,1,135000,4,
126,1,135000,4,
62,3,135040,3,
38,1,135200,1,
121,1,135200,7,
106,1,135200,4,
224,3,135220,5,
258,2,135400,5,
48,5,135400,3,
13,3,135500,3,
273,2,135500,5,
207,1,135600,8,
207,1,135600,8,
224,1,135600,8,
346,1,135600,8,
133,1,135600,8,
188,2,135610,5,
5,2,135650,3,
131,1,135700,8,
82,1,135740,4,
74,2,135810,3,
20,2,135900,3,
41,1,136000,1,
217,1,136000,8,
343,2,136000,5,
217,1,136000,8,
82,1,136000,4,
344,1,136100,8,
86,2,136100,3,
211,2,136150,5,
111,1,136200,7,
153,2,136220,5,
238,1,136232,8,
346,1,136300,8,
201,3,136300,5,
183,1,136380,8,
305,1,136400,8,
193,1,136400,8,
17,1,136400,1,
231,3,136471,5,
48,1,136600,1,
57,1,136800,1,
356,1,136800,8,
256,2,136900,5,
76,2,136900,3,
22,1,137000,1,
28,3,137000,3,
183,2,137000,5,
231,2,137000,5,
0,1,137100,1,
111,3,137150,3,
103,2,137190,3,
50,1,137200,1,
110,4,137200,3,
265,3,137300,5,
200,1,137360,8,
1,3,137400,3,
96,1,137400,4,
1,2,137440,3,
286,1,137500,8,
78,1,137600,7,
81,5,137700,3,
150,2,137700,5,
346,1,137700,8,
134,2,137730,5,
152,2,137760,5,
244,2,137800,5,
183,1,137800,8,
299,1,137800,8,
228,1,137800,8,
35,2,137900,3,
183,3,137900,5,
314,2,137920,5,
265,1,138000,8,
128,1,138000,7,
293,1,138000,8,
132,2,138000,5,
82,1,138000,4,
46,3,138000,3,
211,1,138200,8,
194,1,138200,8,
188,1,138200,8,
117,2,138200,3,
309,1,138279,8,
195,2,138290,5,
40,1,138300,1,
99,3,138300,3,
90,2,138300,3,
235,2,138310,5,
21,1,138400,1,
27,2,138400,3,
161,2,138500,5,
344,2,138500,5,
248,1,138600,8,
230,1,138600,8,
245,1,138600,8,
238,1,138600,8,
126,2,138600,3,
29,1,138700,1,
203,1,138700,8,
176,2,138700,5,
217,1,138700,8,
4,1,138800,1,
68,1,138800,1,
362,1,138900,8,
155,2,138910,5,
52,1,139000,1,
68,1,139000,1,
124,3,139000,3,
183,1,139000,8,
337,3,139000,5,
208,1,139000,8,
19,1,139000,1,
217,1,139000,8,
76,3,139000,3,
211,1,139000,8,
71,2,139030,3,
246,1,139100,8,
292,1,139200,8,
40,1,139200,1,
259,1,139200,8,
71,2,139200,3,
344,1,139270,8,
321,1,139300,8,
280,2,139300,5,
293,1,139400,8,
39,2,139560,3,
237,1,139600,8,
252,1,139600,8,
60,1,139600,1,
229,1,139690,8,
63,5,139700,3,
20,2,139700,3,
161,1,139900,8,
91,1,140000,7,
243,1,140000,8,
339,2,140200,5,
224,1,140200,8,
293,1,140200,8,
151,3,140200,5,
50,3,140292,3,
209,2,140300,5,
30,1,140400,1,
22,1,140400,1,
57,1,140400,1,
342,2,140400,5,
133,2,140400,5,
1,1,140450,1,
299,3,140500,5,
210,2,140500,5,
78,2,140600,3,
37,1,140600,1,
237,1,140700,8,
185,2,140700,5,
56,4,140800,3,
217,1,141000,8,
203,1,141000,8,
156,2,141000,5,
113,1,141000,4,
231,3,141000,5,
42,2,141020,3,
212,2,141100,5,
288,2,141100,5,
4,2,141100,3,
0,2,141200,3,
70,1,141200,7,
21,2,141300,3,
28,3,141340,3,
94,1,141400,7,
251,1,141400,8,
140,1,141400,8,
136,1,141400,8,
290,1,141500,8,
58,2,141500,3,
17,4,141500,3,
312,1,141500,8,
215,3,141500,5,
78,1,141530,7,
8,2,141530,3,
343,1,141710,8,
4,2,141890,3,
97,2,141920,3,
224,1,142000,8,
36,5,142000,3,
44,2,142000,3,
362,1,142000,8,
124,2,142020,3,
96,2,142040,3,
50,2,142100,3,
107,1,142200,4,
3,2,142270,3,
105,2,142300,3,
75,1,142400,4,
36,1,142400,1,
84,1,142400,4,
189,1,142400,8,
127,2,142420,3,
37,2,142500,3,
77,2,142500,3,
335,1,142500,8,
46,2,142500,3,
351,2,142500,5,
131,1,142600,8,
96,4,142600,3,
87,2,142630,3,
201,3,142697,5,
117,1,142700,4,
356,1,142800,8,
41,2,142800,3,
54,3,142800,3,
182,2,142900,5,
248,1,142900,8,
191,2,142900,5,
358,1,143000,8,
106,2,143000,3,
125,1,143000,7,
223,1,143000,8,
22,4,143000,3,
200,2,143020,5,
238,2,143020,5,
56,1,143100,1,
82,2,143130,3,
158,2,143200,5,
112,3,143300,3,
242,2,143300,5,
82,1,143400,7,
78,1,143400,4,
270,1,143420,8,
70,2,143500,3,
29,2,143500,3,
19,1,143600,1,
363,1,143600,8,
85,2,143700,3,
133,1,143720,8,
202,1,143790,8,
0,8,143840,6,
83,2,143840,3,
114,1,143900,7,
200,3,144000,5,
363,1,144000,8,
161,1,144100,8,
108,1,144200,7,
99,1,144200,7,
160,2,144200,5,
130,2,144220,5,
36,2,144300,3,
116,2,144300,3,
70,2,144400,3,
132,1,144400,8,
199,2,144500,5,
21,3,144500,3,
51,2,144500,3,
1,3,144500,3,
238,1,144600,8,
360,1,144600,8,
354,1,144600,8,
141,1,144700,8,
274,2,144700,5,
193,2,144700,5,
7,2,144780,3,
211,1,144800,8,
89,2,144800,3,
0,2,144800,3,
104,1,144900,7,
286,1,144900,8,
146,1,144900,8,
35,2,144920,3,
44,1,145000,1,
344,1,145000,8,
144,7,145000,5,
242,1,145000,8,
130,1,145000,8,
295,1,145000,8,
196,3,145080,5,
32,2,145100,3,
275,2,145100,5,
226,2,145100,5,
118,1,145200,7,
214,1,145200,8,
233,1,145200,8,
175,2,145200,5,
341,1,145270,8,
40,3,145300,3,
318,3,145300,5,
47,1,145400,1,
6,2,145430,3,
70,3,145560,3,
219,1,145600,8,
60,2,145600,3,
56,3,145630,3,
237,5,145700,5,
247,1,145700,8,
121,3,145700,3,
217,1,145700,5,
222,2,145800,5,
7,2,145800,3,
356,1,145800,8,
281,1,145800,8,
145,2,145800,5,
147,1,145800,8,
205,2,145900,5,
152,1,145900,8,
101,1,145900,4,
74,2,145910,3,
158,2,145910,5,
63,1,145910,1,
16,2,146000,3,
309,1,146000,8,
314,1,146000,8,
179,1,146000,8,
145,1,146000,8,
91,2,146040,3,
24,3,146100,3,
247,1,146100,8,
68,2,146100,3,
81,3,146100,3,
64,1,146170,1,
114,1,146200,7,
112,1,146200,4,
44,3,146220,3,
123,2,146258,3,
5,4,146260,3,
35,3,146300,3,
205,1,146300,8,
360,1,146300,8,
202,1,146400,8,
6,4,146400,3,
14,5,146410,3,
128,2,146500,3,
104,2,146600,3,
350,1,146600,8,
10,3,146670,3,
287,2,146800,5,
264,1,146800,8,
213,1,146800,8,
274,2,146800,5,
36,3,146960,3,
21,4,146970,3,
193,1,147000,8,
149,1,147000,8,
307,2,147000,5,
142,2,147080,5,
6,9,147090,6,
106,2,147100,3,
19,2,147160,3,
309,2,147200,5,
155,2,147200,5,
360,1,147200,8,
18,2,147220,3,
202,2,147240,5,
51,2,147300,3,
333,2,147300,5,
182,2,147350,5,
6,4,147400,3,
84,1,147400,4,
46,1,147500,1,
40,4,147500,3,
76,2,147500,3,
134,2,147530,5,
97,2,147600,3,
180,1,147600,8,
181,1,147600,8,
117,1,147600,4,
267,2,147644,5,
159,1,147700,8,
91,2,147700,3,
294,2,147700,5,
205,1,147800,8,
351,1,147800,8,
212,2,147940,5,
41,2,147950,3,
1,2,148000,3,
159,1,148000,8,
308,2,148060,5,
162,1,148200,8,
8,3,148220,3,
7,2,148277,3,
117,2,148280,3,
42,3,148300,3,
36,2,148400,3,
54,1,148400,1,
37,2,148400,3,
344,1,148460,8,
205,2,148500,5,
70,1,148600,4,
342,3,148610,5,
332,1,148790,8,
345,1,148800,8,
183,1,148800,8,
293,2,148850,5,
203,2,148900,5,
62,2,148900,3,
181,1,149000,8,
54,3,149000,3,
165,1,149000,8,
15,1,149080,1,
28,2,149200,3,
215,2,149300,5,
255,1,149400,8,
176,3,149400,5,
335,1,149460,8,
20,2,149500,3,
145,2,149500,5,
338,1,149600,8,
85,1,149600,4,
279,2,149640,5,
15,3,149800,3,
168,1,149900,8,
343,1,149900,8,
159,1,149940,8,
104,2,149950,3,
270,1,150000,8,
221,2,150000,5,
151,1,150000,8,
88,1,150000,4,
117,2,150000,3,
193,2,150100,5,
77,2,150170,3,
197,1,150200,8,
216,1,150200,8,
116,2,150210,3,
9,2,150300,3,
223,2,150300,5,
278,2,150300,5,
22,2,150300,3,
46,5,150386,3,
119,2,150400,3,
118,2,150400,3,
205,2,150500,5,
70,3,150540,3,
70,2,150600,3,
362,1,150600,8,
4,1,150600,1,
36,2,150602,3,
214,2,150660,5,
278,1,150660,5,
114,1,150676,7,
33,2,150690,3,
112,4,150700,3,
176,1,150700,8,
229,3,150750,5,
215,1,150800,8,
211,1,150800,8,
32,3,150800,3,
274,2,150800,5,
42,1,150800,1,
155,3,150890,5,
51,2,150900,3,
278,3,150900,5,
81,2,151000,3,
300,1,151000,8,
18,1,151100,1,
22,5,151200,3,
271,1,151200,8,
91,1,151200,7,
160,1,151200,8,
157,2,151220,5,
13,2,151300,3,
343,1,151400,8,
260,1,151400,8,
130,2,151420,5,
61,1,151420,1,
117,1,151500,7,
243,1,151510,8,
225,1,151600,8,
105,1,151600,7,
89,2,151600,3,
126,1,151600,4,
40,2,151720,3,
180,1,151790,8,
356,1,151800,8,
168,1,151900,8,
30,3,151970,3,
77,2,152000,3,
348,1,152000,8,
68,1,152040,1,
293,1,152060,8,
48,6,152100,3,
209,2,152100,5,
15,2,152100,3,
184,2,152120,5,
71,2,152130,3,
118,1,152200,7,
82,1,152200,4,
343,2,152220,5,
90,2,152300,3,
230,1,152400,8,
267,1,152400,8,
71,2,152500,3,
294,1,152500,8,
197,1,152600,8,
271,2,152600,5,
56,2,152604,3,
60,2,152700,3,
175,1,152700,8,
47,2,152700,3,
36,2,152720,3,
8,4,152740,3,
32,1,152800,1,
180,2,152800,5,
54,2,152800,3,
109,1,152800,4,
273,2,152900,5,
98,1,153000,7,
234,1,153100,8,
113,2,153100,3,
185,1,153200,8,
162,2,153200,5,
117,1,153200,4,
14,2,153200,3,
15,3,153320,3,
349,1,153400,8,
342,1,153400,8,
253,1,153500,8,
46,4,153500,3,
6,2,153520,3,
84,2,153700,3,
19,2,153700,3,
115,2,153700,3,
27,2,153720,3,
6,3,153800,3,
64,3,153800,3,
362,1,153800,8,
22,2,153800,3,
89,2,153950,3,
357,1,154000,8,
72,2,154000,3,
63,2,154100,3,
6,3,154100,3,
183,2,154100,5,
83,2,154250,3,
59,3,154300,3,
285,2,154336,5,
5,1,154340,1,
82,2,154400,3,
288,1,154400,8,
43,2,154400,3,
280,2,154500,5,
70,2,154500,3,
146,2,154600,5,
118,2,154770,3,
7,2,154800,3,
258,1,154800,8,
83,2,154900,3,
57,2,154900,3,
5,4,154900,3,
21,3,154940,3,
286,1,154950,8,
84,1,155000,4,
307,1,155000,8,
270,3,155000,5,
13,2,155100,3,
188,1,155100,8,
240,4,155100,5,
26,2,155100,3,
223,1,155180,8,
129,2,155200,3,
207,1,155200,8,
48,2,155200,3,
22,2,155210,3,
342,1,155300,8,
307,2,155400,5,
107,3,155400,3,
183,1,155400,8,
341,2,155500,5,
208,2,155500,5,
313,2,155550,5,
68,2,155600,3,
21,2,155660,3,
120,6,155700,3,
278,1,155710,8,
96,1,155800,7,
36,2,155800,3,
38,3,155810,3,
182,1,155830,8,
253,1,155900,8,
203,2,155900,5,
212,1,156000,8,
237,1,156000,8,
54,1,156000,1,
69,4,156000,3,
82,1,156042,4,
182,1,156200,8,
351,1,156200,8,
53,3,156200,3,
157,8,156300,5,
125,2,156300,3,
78,3,156300,3,
109,2,156500,3,
208,2,156540,5,
272,1,156600,8,
359,1,156600,8,
57,1,156600,1,
292,1,156620,8,
196,2,156700,5,
127,2,156700,3,
280,1,156800,8,
234,2,156800,5,
236,1,156900,8,
178,3,156900,5,
12,2,156940,3,
330,2,156990,5,
40,1,157000,1,
349,1,157000,8,
293,1,157000,8,
148,2,157100,5,
76,2,157100,3,
169,2,157100,5,
262,1,157160,8,
158,3,157160,5,
140,3,157200,5,
42,2,157240,3,
33,1,157300,1,
162,2,157300,5,
90,2,157350,3,
253,2,157440,5,
337,3,157500,5,
40,1,157520,1,
43,3,157530,3,
79,2,157570,3,
160,2,157590,5,
293,3,157600,5,
257,2,157600,5,
211,1,157600,8,
21,2,157620,3,
198,1,157650,8,
104,2,157660,3,
134,2,157700,5,
182,1,157700,8,
259,1,157700,8,
79,3,157720,3,
238,1,157920,8,
250,1,158000,8,
97,1,158000,4,
230,2,158020,5,
203,1,158200,8,
246,1,158200,8,
183,2,158200,5,
41,2,158300,3,
8,5,158340,3,
89,3,158340,3,
210,1,158600,8,
194,3,158600,5,
97,1,158600,7,
13,3,158600,3,
181,2,158700,5,
218,1,158800,8,
84,2,158800,3,
335,2,158800,5,
39,3,158850,3,
206,2,158900,5,
207,2,158900,5,
326,2,158950,5,
65,1,158960,1,
193,1,159000,8,
102,1,159000,7,
230,1,159000,8,
291,1,159000,8,
205,1,159000,8,
256,1,159000,8,
221,1,159000,8,
8,1,159000,1,
199,2,159000,5,
172,1,159100,8,
118,5,159100,3,
50,3,159100,3,
312,3,159130,5,
149,1,159200,8,
204,1,159200,8,
285,2,159250,5,
33,2,159300,3,
164,1,159300,8,
18,2,159300,3,
157,1,159360,8,
112,2,159385,3,
34,3,159400,3,
1,1,159400,1,
20,1,159400,1,
186,2,159424,5,
225,2,159500,5,
230,1,159500,8,
32,2,159600,3,
104,2,159600,3,
123,2,159680,3,
6,2,159700,3,
14,3,159730,3,
279,2,159800,5,
6,2,159800,3,
93,2,159800,3,
347,2,159900,5,
274,1,159900,8,
305,2,159900,5,
1,2,159950,3,
112,2,159960,3,
309,2,160000,5,
181,2,160000,5,
264,1,160000,8,
3,1,160000,1,
335,2,160000,5,
30,1,160000,1,
165,3,160020,5,
350,2,160100,5,
44,2,160190,3,
42,3,160240,3,
186,4,160300,5,
146,2,160300,5,
238,2,160400,5,
126,1,160400,7,
49,3,160400,3,
34,3,160440,3,
63,2,160480,3,
50,3,160600,3,
60,2,160600,3,
22,3,160600,3,
68,6,160600,3,
294,1,160600,8,
76,2,160700,3,
182,1,160700,8,
351,2,160700,5,
82,4,160700,3,
166,1,160700,8,
39,2,160700,3,
182,2,160780,5,
201,1,160800,8,
54,2,160800,3,
64,2,160800,3,
182,1,160800,8,
165,2,160900,5,
8,3,161000,3,
70,2,161070,3,
5,2,161070,3,
37,2,161100,3,
37,1,161100,3,
126,2,161200,3,
340,1,161200,8,
253,3,161270,5,
300,1,161300,8,
109,2,161420,3,
37,2,161500,3,
110,1,161500,7,
